feature,importance
Max_Average_Temperature_lag9,0.20010322149349527
Max_Average_Temperature_lag2,0.19982865699371313
population_urban_lag4,0.19933811619615383
n_hours_sunshine,0.1992929897716608
population_urban_lag1,0.19445130877168462
Max_Average_Temperature_lag10,0.19079747615688145
Average_temperature_lag2,0.18944648171705905
Total_Evaporation_lag10,0.18602856766651285
Dengue_fever_rates_lag1,0.18544388999484696
Influenza_rates_lag11,0.18480462192885186
Max_Absolute_Temperature_lag11,0.18057202444192
Max_Absolute_Temperature_lag12,0.1805674205024602
Dengue_fever_rates_lag11,0.17961234081716415
Dengue_fever_rates_lag9,0.17853563460859556
Dengue_fever_rates_lag10,0.17617325091882594
Influenza_rates_lag1,0.1761659393005769
Max_Daily_Rainfall_lag9,0.17487456502854246
Max_Average_Temperature_lag12,0.17481407845210153
Max_Average_Temperature_lag8,0.17464233377953545
Dengue_fever_rates_lag7,0.1732488844111895
Diarrhoea_rates_rollstd_3,0.1723353927137411
Max_Daily_Rainfall_lag6,0.17143620213349017
Average_temperature_lag12,0.1713208822019028
Dengue_fever_rates_lag5,0.17048414871500595
Max_Daily_Rainfall_lag5,0.1675269067729822
Diarrhoea_rates_rollstd_6,0.16699689599255543
n_hours_sunshine_lag1,0.16571377032396672
Total_Rainfall_lag2,0.16550595338498492
Min_Humidity_lag6,0.15865015996507817
Min_Absolute_Temperature_lag9,0.1567293024152772
Min_Absolute_Temperature_lag3,0.15583652366549303
n_hours_sunshine_lag9,0.15554487017957136
population_urban_lag7,0.15519599206093368
Min_Absolute_Temperature_lag10,0.1550628641795318
Average_temperature_lag1,0.15462245539262315
Max_Absolute_Temperature_lag10,0.15434372955714953
population_male_lag4,0.15385131113392853
Max_Average_Temperature_lag7,0.15272639116513406
Total_Evaporation,0.15248129002429858
Average_Humidity_lag4,0.15061654252379875
Average_Humidity_lag12,0.14929485610894624
Total_Evaporation_lag8,0.14813634101693826
Max_Daily_Rainfall_lag10,0.14794708093978995
population_male_lag2,0.14675797504924618
Max_Average_Temperature_lag4,0.14674844239857246
Max_Average_Temperature_lag11,0.1434820664551238
Total_Evaporation_lag11,0.14280356054423768
Max_Absolute_Temperature_lag7,0.14225088120622714
Total_Rainfall_lag9,0.14022940819049123
Max_Absolute_Temperature_lag1,0.13971490880390944
Max_Daily_Rainfall_lag7,0.13847063580101793
Max_Absolute_Temperature_lag8,0.1368596599028001
Max_Daily_Rainfall_lag12,0.13683159305427015
Min_Absolute_Temperature_lag8,0.1364178239484635
Min_Average_Temperature_lag2,0.13401226071968117
Dengue_fever_rates_lag12,0.1338347643682099
Average_Humidity_lag3,0.1322779100070388
Max_Average_Temperature_lag3,0.13052858146677584
Total_Evaporation_lag1,0.12857565993109218
Average_Humidity_lag11,0.12790021283285555
Total_Evaporation_lag2,0.12565191381942603
Min_Humidity_lag7,0.12268263901010938
Min_Average_Temperature_lag1,0.12066385134555163
Max_Average_Temperature,0.1204262842316335
Total_Evaporation_lag12,0.11695257120981789
population_male_lag10,0.11647193555582043
Total_Evaporation_lag9,0.11645496266832973
population_female_lag3,0.11510827518550777
Max_Absolute_Temperature_lag2,0.1150419328555235
Total_Evaporation_lag7,0.11380831098092363
Total_Evaporation_lag6,0.11204935050568632
n_raining_days_lag12,0.11096855807377491
Min_Absolute_Temperature_lag7,0.11043231424749318
Dengue_fever_rates_lag4,0.1102083447070103
population_countryside_lag6,0.10994446823741243
Min_Humidity,0.10976788208870814
n_raining_days_lag2,0.10976140305757139
n_hours_sunshine_lag2,0.10785663563071553
Max_Average_Temperature_lag5,0.10742386381566749
Max_Daily_Rainfall_lag11,0.10702006367988048
Average_temperature_lag3,0.10487290009218446
Total_Rainfall_lag8,0.10394427096647353
Min_Absolute_Temperature_lag4,0.10332588921395376
population_countryside_lag11,0.10308580905456317
n_raining_days,0.10275951449095655
population_male_lag3,0.10074687376394904
Total_Rainfall_lag7,0.1005618653733752
Average_temperature_lag4,0.10017719400731036
Influenza_rates_lag12,0.09905216737752497
Dengue_fever_rates_lag3,0.09845142140393372
Min_Average_Temperature_lag11,0.09831270203282878
population_countryside_lag3,0.09677697282034052
Max_Daily_Rainfall,0.09458909561655898
population_urban_lag9,0.09243208366516503
Total_Rainfall_lag5,0.09147367863607143
population_urban_lag6,0.09101748252743747
n_raining_days_lag9,0.09055570244376539
Max_Daily_Rainfall_lag4,0.0899075612267587
n_hours_sunshine_lag3,0.08989119251195228
Average_Humidity_lag8,0.08959747949136394
Average_temperature_lag6,0.08935152973960801
Min_Humidity_lag5,0.08906746847818041
Dengue_fever_rates_lag2,0.08887730894656036
population_male_lag9,0.08697253397718234
Average_Humidity_lag7,0.08686018440666639
n_raining_days_lag1,0.08585384953271447
population_male,0.08521666051092587
Average_temperature,0.08516689448251641
Min_Humidity_lag8,0.08424886707192869
Max_Average_Temperature_lag6,0.08356285988394994
Average_Humidity_lag2,0.08260771693192165
Average_Humidity_lag5,0.08179154690432708
Max_Daily_Rainfall_lag1,0.07986309030257244
Average_Humidity_lag9,0.07873701923969655
n_raining_days_lag6,0.07861305490402744
n_hours_sunshine_lag8,0.07809776194108756
Average_temperature_lag11,0.0778686791590041
Max_Absolute_Temperature_lag4,0.07744255749870095
population_countryside_lag12,0.07545037962775342
Min_Humidity_lag2,0.07473744638407688
population_countryside,0.07457820594603275
Average_Humidity_lag10,0.07442333220072901
Min_Average_Temperature_lag12,0.07331343904163523
Min_Average_Temperature_lag7,0.07197050857908811
Min_Humidity_lag1,0.07134246358843836
Max_Absolute_Temperature_lag3,0.0705548854942983
Min_Average_Temperature_lag4,0.0703072548305058
Min_Average_Temperature_lag3,0.06988664702936333
population_female_lag2,0.06877566703163128
Total_Evaporation_lag3,0.06771055677749048
Average_Humidity,0.06744416036234911
population_countryside_lag4,0.06641277676081703
Total_Rainfall_lag6,0.06579115926777256
Average_Humidity_lag6,0.06492513955173027
n_raining_days_lag8,0.06468119079162103
Average_temperature_lag10,0.06442825701720341
Max_Daily_Rainfall_lag3,0.063691189081657
Min_Humidity_lag12,0.06153594995153505
n_hours_sunshine_lag4,0.06103612644554791
Max_Daily_Rainfall_lag2,0.06080607667782875
population_countryside_lag9,0.060309070926117536
Min_Average_Temperature_lag8,0.059910770872286155
population_male_lag11,0.05978300774456106
n_hours_sunshine_lag7,0.05964443462303368
n_raining_days_lag10,0.0591171430925913
population_urban_lag12,0.058377866494809603
population_male_lag1,0.058203242176063284
Total_Evaporation_lag5,0.057539915150905285
Min_Average_Temperature_lag9,0.05709344448206526
Average_temperature_lag7,0.05702657110158999
population_countryside_lag2,0.0561270619726503
Total_Evaporation_lag4,0.055622351130603175
population_female_lag7,0.0553086586993197
Max_Absolute_Temperature,0.05460528706520701
Average_temperature_lag5,0.05410695779626364
n_raining_days_lag5,0.05260930929604778
population_countryside_lag7,0.05118826711899429
n_raining_days_lag4,0.05012328775275767
Min_Humidity_lag3,0.049215847800188985
population_female_lag1,0.04738732819062034
n_raining_days_lag3,0.04665584309329846
population_male_lag8,0.04595790111506411
Total_Rainfall_lag3,0.044370779019762996
Average_temperature_lag8,0.044064105662060836
Min_Average_Temperature_lag5,0.04402872116619083
Min_Humidity_lag11,0.04396516719935998
n_raining_days_lag7,0.04392620970936345
Average_temperature_lag9,0.04377586855997554
Min_Average_Temperature_lag10,0.043618341925713705
population_female_lag6,0.043439012321013416
population_countryside_lag8,0.04324727916830542
Min_Average_Temperature_lag6,0.04014796356257907
population_female_lag12,0.0390368770733207
n_hours_sunshine_lag6,0.038959374148510674
n_hours_sunshine_lag5,0.0376879496496468
Average_Humidity_lag1,0.037163584675243964
Total_Rainfall_lag4,0.035438588947013815
Min_Humidity_lag4,0.03381951367711374
Min_Humidity_lag10,0.03313434518504096
Max_Absolute_Temperature_lag6,0.03304283794630541
Min_Absolute_Temperature_lag6,0.0329649600316003
Max_Absolute_Temperature_lag5,0.03257425260009803
population_urban_lag8,0.03249406470193696
population_female_lag11,0.030970669757044406
population_female_lag4,0.030751112737066006
Min_Humidity_lag9,0.030561123848310712
n_raining_days_lag11,0.03015889945696311
population_countryside_lag5,0.028273465399222774
population_female,0.02818526892550012
population_male_lag12,0.027744899901258557
population_male_lag5,0.026908608742151997
population_male_lag6,0.026559283660107794
Min_Absolute_Temperature_lag5,0.023739700737678778
population_countryside_lag10,0.023711096990357453
population_female_lag9,0.0235167186180241
population_countryside_lag1,0.023413782898595595
population_male_lag7,0.022829824306037225
population_female_lag5,0.017285746670380076
population_female_lag8,0.0074129692806031945
population_female_lag10,0.007390489488093265
