target,predictor,lag,n_samples,n_provinces,missing_ratio_pair,control_mode,pearson_corr,spearman_corr,kendall_tau,distance_corr,mutual_info,spearman_perm_p,abs_spearman,abs_pearson
Dengue_fever_rates,n_raining_days,5,14087,55,0.029820936639118445,month_province,-0.025160022272546476,-0.08127329785091936,-0.057510751479006916,0.10909189310495543,0.09639817449933119,,0.08127329785091936,0.025160022272546476
Dengue_fever_rates,n_raining_days,6,14034,55,0.03347107438016528,month_province,-0.01600552201388624,-0.07141986543121166,-0.04995555508769481,0.1052656624205264,0.08641582766252576,,0.07141986543121166,0.01600552201388624
Dengue_fever_rates,Average_temperature,0,14352,55,0.011570247933884281,month_province,-0.07107306608074278,-0.1610956249206253,-0.10772658320685283,0.17784487753420478,0.08097379068888166,,0.1610956249206253,0.07107306608074278
Dengue_fever_rates,Average_temperature,1,14299,55,0.015220385674931114,month_province,-0.09180484028815272,-0.22438589447599314,-0.156759709173333,0.23614362899533972,0.1398367962725855,,0.22438589447599314,0.09180484028815272
Dengue_fever_rates,Average_temperature,2,14246,55,0.018870523415977947,month_province,-0.07620098791358419,-0.2120296752397436,-0.1477612101294717,0.23764340403481773,0.1409009079064667,,0.2120296752397436,0.07620098791358419
Dengue_fever_rates,Average_temperature,3,14193,55,0.02252066115702478,month_province,-0.033401505289765515,-0.129766839805004,-0.08650062528893264,0.1595180394611032,0.08586292703628029,,0.129766839805004,0.033401505289765515
Dengue_fever_rates,Average_temperature,4,14140,55,0.026170798898071612,month_province,0.018523890149965215,-0.009234499015014169,-0.005364754240130972,0.06674028426041827,0.044371685817290896,,0.009234499015014169,0.018523890149965215
Dengue_fever_rates,Average_temperature,5,14087,55,0.029820936639118445,month_province,0.07355135310505188,0.12129806715779327,0.0799906981257382,0.1312468343183028,0.06375276704351052,,0.12129806715779327,0.07355135310505188
Dengue_fever_rates,Average_temperature,6,14034,55,0.03347107438016528,month_province,0.1114876326248253,0.22859851746917523,0.15348510657715558,0.2030994386386381,0.1314958359859295,,0.22859851746917523,0.1114876326248253
Dengue_fever_rates,Max_Average_Temperature,0,14352,55,0.011570247933884281,month_province,-0.07557149108502492,-0.17247120737607058,-0.1173802399995178,0.20512777494396386,0.08660597134980286,,0.17247120737607058,0.07557149108502492
Dengue_fever_rates,Max_Average_Temperature,1,14299,55,0.015220385674931114,month_province,-0.08328033184663433,-0.2099103193669108,-0.14719495324232187,0.26540240555279604,0.11688520108149714,,0.2099103193669108,0.08328033184663433
Dengue_fever_rates,Max_Average_Temperature,2,14246,55,0.018870523415977947,month_province,-0.059323362437545754,-0.17682327165783776,-0.12134667475696935,0.18015811370852633,0.11144128681257293,,0.17682327165783776,0.059323362437545754
Dengue_fever_rates,Max_Average_Temperature,3,14193,55,0.02252066115702478,month_province,-0.011500109481851461,-0.08344037149923086,-0.05541775897362493,0.09992412120926875,0.07418759767503413,,0.08344037149923086,0.011500109481851461
Dengue_fever_rates,Max_Average_Temperature,4,14140,55,0.026170798898071612,month_province,0.039412929627903735,0.0351717151823178,0.023083350131316356,0.0837257776637614,0.04134852751055984,,0.0351717151823178,0.039412929627903735
Dengue_fever_rates,Max_Average_Temperature,5,14087,55,0.029820936639118445,month_province,0.08991797844657413,0.15258879417077237,0.10137050303096728,0.15510845367348275,0.06651253050592221,,0.15258879417077237,0.08991797844657413
Dengue_fever_rates,Max_Average_Temperature,6,14034,55,0.03347107438016528,month_province,0.11693943931360086,0.23914828048388004,0.16166804366253296,0.25026135002817296,0.12536754379709247,,0.23914828048388004,0.11693943931360086
Dengue_fever_rates,Min_Average_Temperature,0,14352,55,0.011570247933884281,month_province,-0.059472880241164615,-0.13556643503943144,-0.0898042394089912,0.15449952901727015,0.09479038062080836,,0.13556643503943144,0.059472880241164615
Dengue_fever_rates,Min_Average_Temperature,1,14299,55,0.015220385674931114,month_province,-0.0872047502531241,-0.2109762365676295,-0.14596508118371349,0.24644218335019086,0.13849803486903767,,0.2109762365676295,0.0872047502531241
Dengue_fever_rates,Min_Average_Temperature,2,14246,55,0.018870523415977947,month_province,-0.08247756061970297,-0.21437572259849758,-0.1489494622240759,0.2412551341742332,0.14907176161105884,,0.21437572259849758,0.08247756061970297
Dengue_fever_rates,Min_Average_Temperature,3,14193,55,0.02252066115702478,month_province,-0.04904692129688203,-0.14488861311605858,-0.09606469140513217,0.19203677923991178,0.10881481355364286,,0.14488861311605858,0.04904692129688203
Dengue_fever_rates,Min_Average_Temperature,4,14140,55,0.026170798898071612,month_province,-0.004308482720921053,-0.030067139209433946,-0.017978265330821683,0.10203820089033021,0.08606027917612025,,0.030067139209433946,0.004308482720921053
Dengue_fever_rates,Min_Average_Temperature,5,14087,55,0.029820936639118445,month_province,0.047416313636938656,0.09999637891697068,0.06582373292917415,0.11290329378911056,0.06254505614134853,,0.09999637891697068,0.047416313636938656
Dengue_fever_rates,Min_Average_Temperature,6,14034,55,0.03347107438016528,month_province,0.08922167996973566,0.21360658488145293,0.14250950799953754,0.1815045808501446,0.109695331314553,,0.21360658488145293,0.08922167996973566
Dengue_fever_rates,Max_Absolute_Temperature,0,14352,55,0.011570247933884281,month_province,-0.03975724481600692,-0.09667568231924553,-0.06273298430885196,0.12514088415876912,0.06792027491428154,,0.09667568231924553,0.03975724481600692
Dengue_fever_rates,Max_Absolute_Temperature,1,14299,55,0.015220385674931114,month_province,-0.04962189018978165,-0.13335294093042646,-0.08786651607819974,0.14212945625519177,0.0917031042810299,,0.13335294093042646,0.04962189018978165
Dengue_fever_rates,Max_Absolute_Temperature,2,14246,55,0.018870523415977947,month_province,-0.027117509783676382,-0.11191223648158027,-0.07404691973993074,0.14344279699419085,0.050784859422165596,,0.11191223648158027,0.027117509783676382
Dengue_fever_rates,Max_Absolute_Temperature,3,14193,55,0.02252066115702478,month_province,0.01018963450281573,-0.04827861237538031,-0.03220673718204305,0.09213145460264546,0.035155006960763124,,0.04827861237538031,0.01018963450281573
Dengue_fever_rates,Max_Absolute_Temperature,4,14140,55,0.026170798898071612,month_province,0.053628571642261605,0.03371410032506306,0.02152516112368445,0.06362264840085513,0.044050355921672946,,0.03371410032506306,0.053628571642261605
Dengue_fever_rates,Max_Absolute_Temperature,5,14087,55,0.029820936639118445,month_province,0.08772224213187299,0.11813434419079208,0.07766090629280722,0.129719568208651,0.04588521634016818,,0.11813434419079208,0.08772224213187299
Dengue_fever_rates,Max_Absolute_Temperature,6,14034,55,0.03347107438016528,month_province,0.10451227923317635,0.1832024226020346,0.12137183251794421,0.22044410701236097,0.0776409001099676,,0.1832024226020346,0.10451227923317635
Dengue_fever_rates,Min_Absolute_Temperature,0,14352,55,0.011570247933884281,month_province,-0.0614445798334558,-0.14185525899810603,-0.09379436426400965,0.14362040073893476,0.06119966172299307,,0.14185525899810603,0.0614445798334558
Dengue_fever_rates,Min_Absolute_Temperature,1,14299,55,0.015220385674931114,month_province,-0.07841798461190053,-0.2010190579528898,-0.13651165744099678,0.199612198566677,0.12734568794412926,,0.2010190579528898,0.07841798461190053
Dengue_fever_rates,Min_Absolute_Temperature,2,14246,55,0.018870523415977947,month_province,-0.07277965534175068,-0.20235918391486277,-0.1365782528994767,0.20190263979229855,0.11306509506418472,,0.20235918391486277,0.07277965534175068
Dengue_fever_rates,Min_Absolute_Temperature,3,14193,55,0.02252066115702478,month_province,-0.046415238875696666,-0.13934056841854148,-0.0909798908631794,0.16683800062164392,0.07365802583562786,,0.13934056841854148,0.046415238875696666
Dengue_fever_rates,Min_Absolute_Temperature,4,14140,55,0.026170798898071612,month_province,-0.008384897939553432,-0.030830713805636817,-0.018451464628498858,0.0843823569063308,0.03545733381879046,,0.030830713805636817,0.008384897939553432
Dengue_fever_rates,Min_Absolute_Temperature,5,14087,55,0.029820936639118445,month_province,0.04211675493962451,0.09539761513682742,0.06303587422787703,0.07774665324534379,0.04762222795919069,,0.09539761513682742,0.04211675493962451
Dengue_fever_rates,Min_Absolute_Temperature,6,14034,55,0.03347107438016528,month_province,0.08584439418878642,0.20398780287816934,0.13580969537859805,0.2035946196391389,0.07542642707096991,,0.20398780287816934,0.08584439418878642
Dengue_fever_rates,Average_Humidity,0,14352,55,0.011570247933884281,month_province,0.05863629937963083,0.11600209876460733,0.07730426311402744,0.11769197806809692,0.10307300573866574,,0.11600209876460733,0.05863629937963083
Dengue_fever_rates,Average_Humidity,1,14299,55,0.015220385674931114,month_province,0.05025929307219841,0.09384406092382121,0.06250350544091342,0.1094016053562876,0.08012983747810054,,0.09384406092382121,0.05025929307219841
Dengue_fever_rates,Average_Humidity,2,14246,55,0.018870523415977947,month_province,0.026555821863040653,0.04538391326661007,0.030289960139754376,0.07784527488455083,0.06980056299803383,,0.04538391326661007,0.026555821863040653
Dengue_fever_rates,Average_Humidity,3,14193,55,0.02252066115702478,month_province,-0.009374254991452799,-0.0189644780148744,-0.012824442008457735,0.08060803665612627,0.06903115373633284,,0.0189644780148744,0.009374254991452799
Dengue_fever_rates,Average_Humidity,4,14140,55,0.026170798898071612,month_province,-0.03348856418597427,-0.06688555216112269,-0.04598130525139397,0.1018840144981874,0.08813495533903293,,0.06688555216112269,0.03348856418597427
Dengue_fever_rates,Average_Humidity,5,14087,55,0.029820936639118445,month_province,-0.04187257252164791,-0.08667214976425937,-0.05874080620777285,0.08021482289001543,0.07155020572977833,,0.08667214976425937,0.04187257252164791
Dengue_fever_rates,Average_Humidity,6,14034,55,0.03347107438016528,month_province,-0.023511630658815213,-0.07542287148186039,-0.0501871132540655,0.12132792413850178,0.09257302215200092,,0.07542287148186039,0.023511630658815213
Dengue_fever_rates,Min_Humidity,0,14352,55,0.011570247933884281,month_province,0.04183821593509609,0.06460084368421126,0.042182924015792385,0.06809057470286452,0.035839848749186665,,0.06460084368421126,0.04183821593509609
Dengue_fever_rates,Min_Humidity,1,14299,55,0.015220385674931114,month_province,0.020069623238290146,0.017808840278743538,0.011949988251402198,0.067473656522643,0.06160251349229018,,0.017808840278743538,0.020069623238290146
Dengue_fever_rates,Min_Humidity,2,14246,55,0.018870523415977947,month_province,-0.014130218462949469,-0.045550614264530394,-0.028802615497564098,0.09020787504750202,0.06347649130494037,,0.045550614264530394,0.014130218462949469
Dengue_fever_rates,Min_Humidity,3,14193,55,0.02252066115702478,month_province,-0.047064384510311426,-0.08592636118384836,-0.055022295519336094,0.11118720795521622,0.046024314034064595,,0.08592636118384836,0.047064384510311426
Dengue_fever_rates,Min_Humidity,4,14140,55,0.026170798898071612,month_province,-0.06884570157029166,-0.09957040802968285,-0.06494600443105612,0.1243023241838465,0.046571660115171554,,0.09957040802968285,0.06884570157029166
Dengue_fever_rates,Min_Humidity,5,14087,55,0.029820936639118445,month_province,-0.05798117191035679,-0.08376653638129138,-0.05522266927971249,0.08112493396775884,0.04698730279766661,,0.08376653638129138,0.05798117191035679
Dengue_fever_rates,Min_Humidity,6,14034,55,0.03347107438016528,month_province,-0.02704347955371951,-0.03784315308076089,-0.024722413041602106,0.04931889060249131,0.028687577027290523,,0.03784315308076089,0.02704347955371951
Dengue_fever_rates,n_hours_sunshine,0,14352,55,0.011570247933884281,month_province,-0.0755546771590684,-0.17572986340017746,-0.12050826595319845,0.19632513088320144,0.06458881009398887,,0.17572986340017746,0.0755546771590684
Dengue_fever_rates,n_hours_sunshine,1,14299,55,0.015220385674931114,month_province,-0.06479633706770853,-0.15666628893183493,-0.1070262273636429,0.15132582878087023,0.05789479513222062,,0.15666628893183493,0.06479633706770853
Dengue_fever_rates,n_hours_sunshine,2,14246,55,0.018870523415977947,month_province,-0.03380611553021055,-0.09890440274736502,-0.06623038959479315,0.11076505655942541,0.023779146790892547,,0.09890440274736502,0.03380611553021055
Dengue_fever_rates,n_hours_sunshine,3,14193,55,0.02252066115702478,month_province,0.011069148141210582,-0.0034893502589856927,-0.0018185062704435262,0.054086718081746414,0.02784105091943978,,0.0034893502589856927,0.011069148141210582
Dengue_fever_rates,n_hours_sunshine,4,14140,55,0.026170798898071612,month_province,0.037980788253544576,0.08750646733771149,0.05975030304976771,0.09669762898145547,0.03310425171188491,,0.08750646733771149,0.037980788253544576
