province,column,n_unique,std
squeezed_Phú Yên,Total_Rainfall,239,256.31751763845824
squeezed_Lạng Sơn,Max_Average_Temperature,240,5.1943344909527775
squeezed_Yên Bái,Total_Evaporation,240,11.71223077359172
squeezed_Hòa Bình,Total_Evaporation,240,14.240845835719211
squeezed_Kon Tum,Diarrhoea_rates,240,152.47778284838907
squeezed_Nghệ An,Max_Absolute_Temperature,241,3.880162951934367
squeezed_Lạng Sơn,Total_Evaporation,241,15.596565145974195
squeezed_Lai Châu,n_hours_sunshine,241,34.92052564543428
squeezed_Quảng Bình,Total_Evaporation,241,43.280912380210964
squeezed_TT Huế,Total_Rainfall,241,346.8750333777977
squeezed_Lạng Sơn,Min_Average_Temperature,242,4.841852046058078
squeezed_Hà Tĩnh,Total_Evaporation,242,43.81898370658837
squeezed_Cao Bằng,n_hours_sunshine,242,45.804445334811064
squeezed_Quảng Bình,Diarrhoea_rates,242,51.70374050073003
squeezed_Cao Bằng,Total_Evaporation,243,15.56676807134094
squeezed_Đắk Lắk,Dengue_fever_rates,243,26.499753279285503
squeezed_Sơn La,n_hours_sunshine,243,33.76338015224353
squeezed_Hòa Bình,Max_Daily_Rainfall,243,45.14198059447988
squeezed_Hòa Bình,n_hours_sunshine,243,48.81199767321884
squeezed_Hưng Yên,Total_Rainfall,243,114.62235080687276
squeezed_Bạc Liêu,Dengue_fever_rates,244,15.268613447943485
squeezed_Hòa Bình,Diarrhoea_rates,244,18.9458387317915
squeezed_Lạng Sơn,n_hours_sunshine,244,51.124797045623595
squeezed_Đà Nẵng,Diarrhoea_rates,244,93.750893738587
squeezed_Quảng Bình,Influenza_rates,244,103.04024825393512
squeezed_Gia Lai,Influenza_rates,244,130.4199973883492
squeezed_Thái Bình,Total_Rainfall,244,141.69180015260827
squeezed_Phú Yên,Dengue_fever_rates,245,27.207181784014754
squeezed_Ninh Bình,Diarrhoea_rates,245,47.928612871702356
squeezed_Cao Bằng,Diarrhoea_rates,245,100.08223562739609
squeezed_Vĩnh Phúc,Influenza_rates,245,148.12162376192344
squeezed_Bình Định,Dengue_fever_rates,246,17.960058791316964
squeezed_Lai Châu,Total_Evaporation,246,19.81211864119536
squeezed_Sơn La,Diarrhoea_rates,246,46.92543130964802
squeezed_Lai Châu,Diarrhoea_rates,246,242.14861828346645
squeezed_Sơn La,Max_Average_Temperature,247,3.835433481691243
squeezed_Sơn La,Max_Daily_Rainfall,247,25.850666896621934
squeezed_Yên Bái,Diarrhoea_rates,247,48.46521541806096
squeezed_Hà Giang,Diarrhoea_rates,247,113.57371570213027
squeezed_Bắc Kạn,Total_Rainfall,247,120.94600856472947
squeezed_Đà Nẵng,Influenza_rates,247,211.2388047784308
squeezed_Quảng Ngãi,Total_Rainfall,247,287.3954279435234
squeezed_Sơn La,Min_Average_Temperature,248,4.105383959063027
squeezed_Kiên Giang,Influenza_rates,248,23.863418092347583
squeezed_Thái Nguyên,Diarrhoea_rates,248,24.539892689403672
squeezed_Hà Tĩnh,Diarrhoea_rates,248,40.86113206668118
squeezed_Gia Lai,Diarrhoea_rates,248,52.51525167482274
squeezed_Hưng Yên,Diarrhoea_rates,248,79.53148376075583
squeezed_Thái Bình,Diarrhoea_rates,248,121.98555986869567
squeezed_Ninh Bình,Total_Rainfall,248,138.52453979336704
squeezed_Lào Cai,Total_Rainfall,248,169.3075104070524
squeezed_Bình Định,Total_Rainfall,248,222.25713095371808
squeezed_Thanh Hóa,Total_Evaporation,249,22.006599797563535
squeezed_Phú Thọ,Diarrhoea_rates,249,22.376752177918306
squeezed_Nghệ An,Max_Daily_Rainfall,249,43.91015181934156
squeezed_BR Vũng Tàu,Dengue_fever_rates,249,74.6983748158195
squeezed_Bạc Liêu,Influenza_rates,249,77.34279198498395
squeezed_Tuyên Quang,Influenza_rates,249,125.19499606951118
squeezed_Tuyên Quang,Total_Rainfall,249,125.2721645104109
squeezed_Nam Định,Influenza_rates,250,24.964732502742688
squeezed_Trà Vinh,Dengue_fever_rates,250,39.72763419140422
squeezed_Phú Yên,Diarrhoea_rates,251,17.60530698824263
squeezed_Bắc Giang,Diarrhoea_rates,251,37.293253129482096
squeezed_Phú Thọ,Total_Rainfall,251,111.87047675934308
squeezed_Khánh Hòa,Influenza_rates,251,139.27085054366648
squeezed_Lào Cai,Influenza_rates,251,235.89384557950734
squeezed_Kon Tum,Influenza_rates,251,342.464989167701
squeezed_Sơn La,Total_Evaporation,252,18.010979439775745
squeezed_Lạng Sơn,Diarrhoea_rates,252,42.59912133027429
squeezed_Nghệ An,n_hours_sunshine,252,52.30750155777546
squeezed_BR Vũng Tàu,Diarrhoea_rates,252,62.604787962622574
squeezed_Hải Dương,Influenza_rates,252,103.45038639628108
squeezed_Hà Nội,Total_Rainfall,252,129.02202107918305
squeezed_Bình Định,Diarrhoea_rates,253,18.04150309736069
squeezed_Tây Ninh,Diarrhoea_rates,253,25.634704708059918
squeezed_Nghệ An,Diarrhoea_rates,253,27.690857468805188
squeezed_Cà Mau,Diarrhoea_rates,253,28.24981693667811
squeezed_Thanh Hóa,Diarrhoea_rates,253,30.526393830220076
squeezed_Cà Mau,Dengue_fever_rates,253,34.69150113683751
squeezed_Khánh Hòa,Diarrhoea_rates,253,76.33616527152279
squeezed_BR Vũng Tàu,Influenza_rates,253,92.12971001041849
squeezed_Ninh Thuận,Influenza_rates,253,143.69988238948747
squeezed_Quảng Bình,Total_Rainfall,253,217.0303335731147
squeezed_Tây Ninh,Influenza_rates,254,18.79222952250294
squeezed_Long An,Dengue_fever_rates,254,19.465177873068786
squeezed_Bạc Liêu,Diarrhoea_rates,254,28.57602886662337
squeezed_Bình Phước,Diarrhoea_rates,254,28.979423291513253
squeezed_Cần Thơ,Dengue_fever_rates,254,31.102560072041893
squeezed_Quảng Ngãi,Diarrhoea_rates,254,65.53329539854842
squeezed_Quảng Trị,Total_Rainfall,254,181.76586601668305
squeezed_Kiên Giang,Diarrhoea_rates,255,40.73789556983321
squeezed_Bình Thuận,Dengue_fever_rates,255,42.91429762018009
squeezed_Hòa Bình,Influenza_rates,255,54.294844305953184
squeezed_Sóc Trăng,Influenza_rates,255,58.63203390019811
squeezed_Thái Bình,Influenza_rates,255,84.68383198878186
squeezed_Thái Nguyên,Total_Rainfall,255,133.0712753436649
squeezed_Sóc Trăng,Dengue_fever_rates,256,21.464692911655657
squeezed_An Giang,Influenza_rates,256,22.673804508864507
squeezed_Tây Ninh,Dengue_fever_rates,256,30.502079499431414
squeezed_Quảng Trị,Diarrhoea_rates,256,43.580626262129925
squeezed_Lâm Đồng,Influenza_rates,256,58.332773574079354
squeezed_Ninh Thuận,Diarrhoea_rates,256,58.35761105821924
squeezed_Sóc Trăng,Diarrhoea_rates,256,62.663610056552386
squeezed_Quảng Ngãi,Influenza_rates,256,100.37668678471432
squeezed_Cao Bằng,Total_Rainfall,256,104.74398050403133
squeezed_Bắc Giang,Total_Rainfall,256,124.88625468511162
squeezed_Lâm Đồng,Total_Rainfall,256,144.22263994447496
squeezed_Nam Định,Total_Rainfall,256,146.43079610931082
squeezed_Hà Tĩnh,Total_Rainfall,256,225.3494258914396
squeezed_Quảng Nam,Total_Rainfall,256,345.9174616811227
squeezed_Nghệ An,Total_Evaporation,257,25.872046206960036
squeezed_Hà Nội,Influenza_rates,257,38.55351890114262
squeezed_Phú Yên,Influenza_rates,257,40.84297754282448
squeezed_Lâm Đồng,Diarrhoea_rates,257,43.88277743655735
squeezed_Cần Thơ,Diarrhoea_rates,257,68.74457732141057
squeezed_Điện Biên,Total_Rainfall,257,135.4087094624771
squeezed_Hòa Bình,Total_Rainfall,257,153.00561966556108
squeezed_Quảng Ninh,Total_Rainfall,257,171.90205365438288
squeezed_TT Huế,Diarrhoea_rates,258,41.21842609479347
squeezed_Hà Nội,Diarrhoea_rates,258,62.61633077142002
squeezed_Thái Nguyên,Influenza_rates,258,82.43051296230712
squeezed_Hà Tĩnh,Influenza_rates,258,93.26084757721128
squeezed_Lạng Sơn,Total_Rainfall,258,104.67011804166476
squeezed_Yên Bái,Total_Rainfall,258,124.00115159804807
squeezed_Cao Bằng,Influenza_rates,258,173.26289634649123
squeezed_Bắc Kạn,Influenza_rates,258,313.7393671420295
squeezed_Lai Châu,Influenza_rates,258,528.4517204101041
squeezed_Đồng Tháp,Dengue_fever_rates,259,28.748389291622367
squeezed_Bình Thuận,Diarrhoea_rates,259,30.841481898778888
squeezed_Trà Vinh,Diarrhoea_rates,259,53.3223895955185
squeezed_Bình Thuận,Influenza_rates,259,70.2552430076721
squeezed_Bình Phước,Influenza_rates,259,99.65095159133276
squeezed_Hưng Yên,Influenza_rates,259,132.79108380534566
squeezed_Long An,Influenza_rates,259,152.03425163477962
squeezed_Sơn La,Influenza_rates,259,167.01576654849828
squeezed_Hà Giang,Total_Rainfall,259,275.2014943355216
squeezed_Quảng Ninh,Diarrhoea_rates,260,25.86260710201943
squeezed_Yên Bái,Influenza_rates,260,104.75218075774562
squeezed_Thanh Hóa,Total_Rainfall,260,134.17950901321194
squeezed_An Giang,Dengue_fever_rates,261,19.012652542423254
squeezed_Kiên Giang,Dengue_fever_rates,261,22.596556838274473
squeezed_Tiền Giang,Dengue_fever_rates,261,42.8419775391137
squeezed_Đắk Lắk,Diarrhoea_rates,261,43.737548541509064
squeezed_Tiền Giang,Diarrhoea_rates,261,49.11789983073239
squeezed_Long An,Diarrhoea_rates,261,59.18222868375393
squeezed_Thanh Hóa,Influenza_rates,261,78.0653890026881
squeezed_Nghệ An,Total_Rainfall,261,136.31364273404733
squeezed_Phú Thọ,Influenza_rates,261,294.53276639710856
squeezed_Hà Giang,Influenza_rates,261,301.5174036901955
squeezed_Bình Phước,Dengue_fever_rates,262,27.469759848012025
squeezed_Bình Định,Influenza_rates,262,31.043336046556075
squeezed_Đồng Tháp,Diarrhoea_rates,262,48.237072861133015
squeezed_Bắc Giang,Influenza_rates,262,59.98775564194054
squeezed_Nghệ An,Influenza_rates,262,73.74583430430336
squeezed_An Giang,Diarrhoea_rates,262,82.14184582557975
squeezed_Đắk Lắk,Influenza_rates,262,83.58876321000173
squeezed_Lạng Sơn,Influenza_rates,262,110.50181050626998
squeezed_Đồng Tháp,Influenza_rates,262,144.8327586902899
squeezed_Lai Châu,Total_Rainfall,262,187.14912528263392
squeezed_Quảng Nam,Diarrhoea_rates,263,43.277509145309935
squeezed_Ninh Bình,Influenza_rates,263,51.73402227327278
squeezed_Khánh Hòa,Dengue_fever_rates,263,53.543064832014274
squeezed_TT Huế,Influenza_rates,263,58.03185855476735
squeezed_Quảng Ninh,Influenza_rates,264,48.91521803633224
squeezed_Quảng Nam,Influenza_rates,264,75.71622323823509
squeezed_Quảng Trị,Influenza_rates,264,92.51746369945633
squeezed_Sơn La,Total_Rainfall,264,104.62242364354096
